List Name,List Title,URL
IVISUSERS,IVIS Users,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=IVISUSERS
JAPANCLUB,JAPANCLUB,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JAPANCLUB
JAPANCLUBEXECBOARD,JAPANCLUBEXECBOARD,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JAPANCLUBEXECBOARD
JAPANESE,JAPANESE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JAPANESE
JCLC,Journal of Criminal Law and Criminology,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JCLC
JCLC-2L-2013-14,2013-14 JCLC 2L Class,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JCLC-2L-2013-14
JCLC-ARB2014-15,JCLC-ARB2014/15,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JCLC-ARB2014-15
JCLC-BOARD,Journal of Criminal Law and Criminology -Board,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JCLC-BOARD
JCLC-EBOARD13-14,JCLC Executive Board 2013-2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JCLC-EBOARD13-14
JCLC2013,Journal of Criminal Law and Criminology Class of 2013,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JCLC2013
JCLC2014,Journal of Criminal Law and Criminology Class of 2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JCLC2014
JCOAT,Joseph's Coat,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JCOAT
JD12,JD12,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JD12
JD13,JD students graduating 2013,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JD13
JD14,JD students graduating 2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JD14
JD15,JD Program 2015,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JD15
JD16,JD Program 2016,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JD16
JD17,JD Program 2017,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JD17
JDMBA12,JDMBA 2012,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JDMBA12
JDMBA13,JDMBA 2013,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JDMBA13
JDMBA14,JDMBA 2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JDMBA14
JDMBA15,JD MBA Program 2015,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JDMBA15
JDMBA16,JD MBA Program 2016,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JDMBA16
JDMBA17,JD MBA Program 2017,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JDMBA17
JILB11_2L,Journal of International Law and Business -- Class of 2012,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JILB11_2L
JILB11_3L,Journal of International Law and Business -- Class of 2011,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JILB11_3L
JILB11_BOARD,Journal of International Law and Business -- Editorial Board 2010-2011,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JILB11_BOARD
JILB2014,2014 JILB Members,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JILB2014
JILB2015,JILB Class of 2015,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JILB2015
JILB_2013,Journal of International Law and Business -- Class of 2013,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JILB_2013
JLSA,No title defined,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JLSA
JMSO,JMSO,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JMSO
JOBOPPS4MSC,JOBOPPS4MSC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JOBOPPS4MSC
JOBOPPS4MSC-S,JOBOPPS4MSC-S,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JOBOPPS4MSC-S
JOINT-PLANNING,Joint Planning,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JOINT-PLANNING
JONES,JONES,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JONES
JONES-ALUM,Jones Alumni,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JONES-ALUM
JONES-FELLOWS,Jones-Fellows,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JONES-FELLOWS
JTE,JTE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JTE
JTE-EXEC,JTE-EXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JTE-EXEC
JUGULARS,JUGULARS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JUGULARS
JUMPSTART,Jumpstart,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JUMPSTART
JUMPSTART-CM,Jumpstart CMs,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JUMPSTART-CM
JUMPSTARTNU,Volunteer opportunities through Jumpstart NU,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JUMPSTARTNU
JUPITER,Jupiter Subgroup,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JUPITER
JURY_SYM_2012,Optimal Jury Symposium 2012 Participants,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JURY_SYM_2012
JUSTICEFORWOMEN,Justice for Women,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=JUSTICEFORWOMEN
K-G,Ketterson Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=K-G
K12MENTORS,K12MENTORS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=K12MENTORS
K12RESOURCEFAC,K12 Resource Faculty,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=K12RESOURCEFAC
KAIBIGAN,KAIBIGAN,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KAIBIGAN
KARATE,NU Karate Club,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KARATE
KASA,KASA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KASA
KASA-EBOARD,KASA-EBOARD,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KASA-EBOARD
KASA-JE,KASA-JE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KASA-JE
KAS_RJT_GROUPMEETING,KAS_RJT_GROUPMEETING,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KAS_RJT_GROUPMEETING
KD2013,KD New Members 2013,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KD2013
KDIN,KD InHousers,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KDIN
KDSENIORS,Kappa Delta Seniors,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KDSENIORS
KELLOGG_SCHEDULE,Kellogg Academic Scheduling,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KELLOGG_SCHEDULE
KEMPER,KEMPER,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KEMPER
KIEI,KIEI Seminar,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KIEI
KRCC,KRCC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KRCC
KRESGECROWESTAFF,Kresge/Crowe Staff,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KRESGECROWESTAFF
KRP_GRP,Poeppelmeier,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KRP_GRP
KSA,KSA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KSA
KSEA,KSEA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KSEA
KTE,KTE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KTE
KTE-EXEC,KTE-EXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KTE-EXEC
KU-ALUMNI,Tools for Alumni to communicate between Kellogg,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KU-ALUMNI
KULANU,KULANU,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=KULANU
LACSFACULTY,LACS Faculty,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LACSFACULTY
LACSGRADS,LACS Graduate Students,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LACSGRADS
LACSUNDERGRADS,LACS Undergraduate Students,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LACSUNDERGRADS
LANGTEACH,LANGTEACH,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LANGTEACH
LASERMFG,Laser Manufacturing Research,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LASERMFG
LATINAOST-FACULTY,LATINAOST-FACULTY,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LATINAOST-FACULTY
LAW--EMER-FAC,LAW--EMER-FAC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW--EMER-FAC
LAW-ADJ-BUS,LAW-ADJ-BUS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-ADJ-BUS
LAW-ADJ-FAC,LAW-ADJ-FAC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-ADJ-FAC
LAW-ADMINS,LAW-ADMINS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-ADMINS
LAW-ADSERV,Law Admin Services and Dean’s Office communication,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-ADSERV
LAW-ALL-FAC,LAW-ALL-FAC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-ALL-FAC
LAW-AV,LAW-AV,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-AV
LAW-BEC,law Business Enterprise Concentration,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-BEC
LAW-BLUHM-ALLSTF,All Legal Clinic Staff,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-BLUHM-ALLSTF
LAW-BLUHM-FAC,LAW-BLUHM-FAC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-BLUHM-FAC
LAW-BLUHM-STAFF,Legal Clinic Support Staff,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-BLUHM-STAFF
LAW-CIR-FAC,LAW-CIR-FAC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-CIR-FAC
LAW-CIRCULATION,Law Library Circulation Desk,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-CIRCULATION
LAW-CLIN-FAC,LAW-CLIN-FAC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-CLIN-FAC
LAW-COMMUNICATIONS,LAW-COMMUNICATIONS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-COMMUNICATIONS
LAW-CRTSY-FAC,LAW-CRTSY-FAC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-CRTSY-FAC
LAW-DISCUSSION,LAW-DISCUSSION,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-DISCUSSION
LAW-FAC,Law Faculty Advisory Committee,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-FAC
LAW-FAC-HELP,Law Faculty Help Desk,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-FAC-HELP
LAW-FACILITIES,LAW-FACILITIES,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-FACILITIES
LAW-FAR,Law School Faculty Annual Review,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-FAR
LAW-JEP,"Searle, Judicial Education Program",https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-JEP
LAW-JLSP-BLOG,JLSP journal blog,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-JLSP-BLOG
LAW-JTIP-BLOG,JTIP journal blog,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-JTIP-BLOG
LAW-LIBRARIANS,Law Librarians (Professional),https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-LIBRARIANS
LAW-LRS,"Searle, Legal and Regulatory Studies",https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-LRS
LAW-NUFINANCIALS,Law NUFinancials,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-NUFINANCIALS
LAW-RESIDE-FAC,LAW-RESIDE-FAC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-RESIDE-FAC
LAW-RESRCH-FAC,LAW-RESRCH-FAC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-RESRCH-FAC
LAW-SC-INTERNAL,Dean’s Search Committee,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-SC-INTERNAL
LAW-STAFF,LAW-STAFF,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-STAFF
LAW-STUDENTS,All Law Students,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-STUDENTS
LAW-TK-FAC,LAW-TK-FAC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-TK-FAC
LAW-VAP-FAC,LAW-VAP-FAC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-VAP-FAC
LAW-VISIT-FAC,LAW-VISIT-FAC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-VISIT-FAC
LAW-VISIT-SCHOL,Law School Visiting Scholars,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-VISIT-SCHOL
LAW-WEB,LAW-WEB,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-WEB
LAW-WEBSITE,LAW-WEBSITE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW-WEBSITE
LAWDEMS,LAWDEMS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAWDEMS
LAWLESS,Medical Student Lawless Society,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAWLESS
LAWLIB,LAWLIB,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAWLIB
LAW_BOARD,LAW_BOARD,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW_BOARD
LAW_BOARDEXEC,LAW_BOARDEXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW_BOARDEXEC
LAW_POLISCI,Law Political Science Faculty Members,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW_POLISCI
LAW_SR_LEC,LAW_SR_LEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LAW_SR_LEC
LCA-LIST,LCA-LIST,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LCA-LIST
LEAF2013,2013 Legal English and Foundations program,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LEAF2013
LEC,Library Environmental Committee,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LEC
LEC-NEWS,Library Environmental Committee News,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LEC-NEWS
LECTSWCAS,LECTSWCAS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LECTSWCAS
LEGAL-ED-TRAIN,Ethiopian Clinical Legal Education,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LEGAL-ED-TRAIN
LEGALCLINIC,Legal Clinic Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LEGALCLINIC
LEGALSTUDIESFAB,Legal Studies Faculty Advisory Board,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LEGALSTUDIESFAB
LEGAL_ST,Legal Studies Majors and Minors,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LEGAL_ST
LEUNG16,Leung16,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LEUNG16
LEVINELAB,LEVINELAB,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LEVINELAB
LGBTQA-CAN,LGBTQA Campus Advisory Network,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LGBTQA-CAN
LGBTRC,GSRC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LGBTRC
LGBTSN,LGBTSN,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LGBTSN
LIBSTAFF,LIBSTAFF,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LIBSTAFF
LIB_ASSMT_COMM,University Library Assessment Committee,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LIB_ASSMT_COMM
LIME,"Learning, Interaction, and Media in the Everyday",https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LIME
LINDGRENHALL,Lindgren Hall,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LINDGRENHALL
LIPSTICKTHEATRE,Lipstick Theatre,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LIPSTICKTHEATRE
LIR,Ladies in Red,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LIR
LLF-2010-LUTZ,"Large Law Firms, Prof. Karl Lutz, Northwestern Law School",https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LLF-2010-LUTZ
LLF_LUTZ_2011,"Large Law Firms, Prof. Lutz, Spring 2011",https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LLF_LUTZ_2011
LLM12,LLM Class of 2012,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LLM12
LLM13,LLM Class of 2013,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LLM13
LLM14,LLM Class of 2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LLM14
LLM15,LLM Class of 2015,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LLM15
LLM9M,LLM - 9 Month,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LLM9M
LLME,Executive LLM,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LLME
LLMIHR14,LLM IHR 2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LLMIHR14
LLMIHR15,LLM IHR 2015,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LLMIHR15
LLMK12,LLMK Class of 2012,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LLMK12
LLMK13,LLMK Class of 2013,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LLMK13
LLMK14,LLMK Class of 2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LLMK14
LLMK15,LLMK Class of 2015,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LLMK15
LLMTAX14,LLM Tax 2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LLMTAX14
LLMTAX15,LLM TAX 2015,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LLMTAX15
LLSA,LLSA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LLSA
LMS,Learning Management System Project,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LMS
LOAFMAN12,LOAFMAN12,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LOAFMAN12
LOAFMAN14,Loafman 2014 Mentor List,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LOAFMAN14
LOVERSMADMEN,Lovers & Madmen,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LOVERSMADMEN
LPH,Lambda Pi Eta Members,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LPH
LS-ALUM,Learning Sciences Alumni,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LS-ALUM
LSEVENTS,Legal Studies Events,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LSEVENTS
LSHP,History of the Law School Project,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LSHP
LSRED,Law and Society Review List Editiorial Board,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LSRED
LSRJ,Law Students for Reproductive Justice,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LSRJ
LSRTRU,Law and Society Review List Trustees List,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LSRTRU
LSSAC,LSSAC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LSSAC
LS_SCIENCE,LS_SCIENCE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LS_SCIENCE
LTD,LTD-Library Technology Division,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LTD
LUTKIN-STAFF,LUTKIN-STAFF,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LUTKIN-STAFF
LWSG,lwsg,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=LWSG
MAC,Mac Collaboration Support Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MAC
MACKEN12,MACKEN12,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MACKEN12
MAGAZINE_FUTURE,The Future of the Magazine Form: Research Perspectives,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MAGAZINE_FUTURE
MANAGERCOUNCIL,MANAGERCOUNCIL,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MANAGERCOUNCIL
MANLRESEARCHERS,Micro and Nanomechanics Laboratory Students and Post-docs,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MANLRESEARCHERS
MARIACHI-NU,Mariachi Northwestern,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MARIACHI-NU
MARK,Mark Advertising - ISBE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MARK
MARKSATEAM,MARKSATEAM,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MARKSATEAM
MARKSCATALYSIS,MARKSCATALYSIS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MARKSCATALYSIS
MARKSGROUP,MARKSGROUP,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MARKSGROUP
MARKSGWING,MARKSGWING,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MARKSGWING
MARO,MARO,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MARO
MARSPIS,MARS research investigators,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MARSPIS
MARTIN13,Martin Class 2013 Announcements,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MARTIN13
MASTERS-NU,MASTERS-NU,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MASTERS-NU
MATH-SCS,MATH-SCS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MATH-SCS
MATHER,Music at the Mather,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MATHER
MATHPSG,MATHPSG,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MATHPSG
MATHSOCIETY,MATHSOCIETY,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MATHSOCIETY
MAYFEST,Mayfest Productions,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MAYFEST
MAZYCK12,MAZYCK12,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MAZYCK12
MAZYCK15,Mazyck15,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MAZYCK15
MA_2010_LUTZ,"M & A Law Course, Karl Lutz, Instructor",https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MA_2010_LUTZ
MA_LUTZ_2011,"Mergers & Acquisitions, Prof. Lutz, Spring 2011",https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MA_LUTZ_2011
MB-COOKUSERS,Pancoe Building Users,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MB-COOKUSERS
MB-PANCOEUSERS,Pancoe Building Users,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MB-PANCOEUSERS
MBA,Minority Business Association,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MBA
MBA-ISBE,MBA ISBE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MBA-ISBE
MCOUNCIL,mcouncil,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MCOUNCIL
MCW_FACULTY,MCW_FACULTY,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MCW_FACULTY
MEADE_GROUP,MEADE_GROUP,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MEADE_GROUP
MED12-ANNOUNCE,MED12-ANNOUNCE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MED12-ANNOUNCE
MED13-ANNOUNCE,Med Class 2013 Announcements,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MED13-ANNOUNCE
MED14-ANNOUNCE,Medical School Class of 2014 Announcements,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MED14-ANNOUNCE
MED15-ANNOUNCE,Med15-Announce,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MED15-ANNOUNCE
MED16-ANNOUNCE,med16-announce,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MED16-ANNOUNCE
MED17-ANNOUNCE,med17-announce,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MED17-ANNOUNCE
MED18-ANNOUNCE,MED18 Class Announcements,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MED18-ANNOUNCE
MEDALL-ANNOUNCE,MEDALL-ANNOUNCE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MEDALL-ANNOUNCE
MEDED,Medical Education Faculty & Staff,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MEDED
MEDIA-REPORT,Kellogg Media Report,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MEDIA-REPORT
MEDIA-STAFF,media-staff,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MEDIA-STAFF
MEDIASITE-SYSTEM,Mediasite technical group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MEDIASITE-SYSTEM
MEDICALEDUCATION,Medical Education,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MEDICALEDUCATION
MEDILL-BSJ-CURR,Medill BSJ Curriculum Committee,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MEDILL-BSJ-CURR
MEDILL-CMS-ANNOUNCE,MEDILL-CMS-ANNOUNCE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MEDILL-CMS-ANNOUNCE
MEDILL-CMS-FACULTY,MEDILL-CMS-FACULTY,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MEDILL-CMS-FACULTY
MEDILL-DC-B,MEDILL-DC-B,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MEDILL-DC-B
MEDILL-DC-S,MEDILL-DC-S,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MEDILL-DC-S
MEDILL-EM,Media Presentation/Magazine (DA),https://listserv.it.northwestern.edu/scripts/wa.exe?A0=MEDILL-EM
